Date,Open,High,Low,Close,Adj_close,Volume,Likes,RetweetCount,QuoteCount,pos,neg,neu,compound
2020-09-30,207.72999572753903,211.97999572753903,206.5399932861328,210.3300018310547,207.12527465820312,33829100,1906,380,86,110.85,31.612,570.54,155.9138
2020-10-01,213.4900054931641,213.9900054931641,211.32000732421875,212.4600067138672,209.22280883789065,27158400,1259,359,69,86.872,22.677,378.455,110.6909
2020-10-02,208.0,210.9900054931641,205.5399932861328,206.19000244140625,203.04835510253903,33154800,1299,277,40,81.236,25.695,358.079,108.9565
2020-10-05,207.22000122070312,210.41000366210935,206.97999572753903,210.3800048828125,207.17449951171875,21331600,1224,268,47,103.162,21.956,419.893,145.6186
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210935,202.7726287841797,28554300,1873,346,51,93.695,30.304,440.002,118.306
2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,206.6328887939453,25681100,1530,474,42,112.102,34.874,455.039,132.9875
2020-10-08,210.5099945068359,211.19000244140625,208.32000732421875,210.5800018310547,207.3714599609375,19925800,1942,357,94,121.363,34.351,551.291,164.3772
2020-10-09,211.22999572753903,215.86000061035156,211.22999572753903,215.80999755859375,212.52175903320312,26458000,4602,995,312,123.521,35.375,547.117,155.3405
2020-10-12,218.7899932861328,223.86000061035156,216.80999755859375,221.3999938964844,218.0265960693359,40461400,2792,460,69,163.529,34.358,669.12,234.2282
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,219.46435546875,28950800,1255,259,41,131.409,27.419,481.177,194.2076
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.86000061035156,217.4948272705078,23421700,1426,274,36,103.47,19.038,436.493,145.8797
2020-10-15,217.1000061035156,220.36000061035156,216.0099945068359,219.66000366210935,216.3131103515625,22733100,1395,292,48,100.028,26.362,426.614,125.0757
2020-10-16,220.1499938964844,222.2899932861328,219.32000732421875,219.66000366210935,216.3131103515625,26057900,1537,366,47,114.426,30.949,416.632,133.5704
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,210.9560089111328,27625800,1152,239,32,111.362,30.342,471.298,145.1743
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789065,214.6499938964844,211.37940979003903,22753500,1887,392,61,138.265,32.859,555.886,170.2603
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,211.52716064453125,22724900,851,175,38,143.023,32.45,490.522,194.7332
2020-10-22,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,211.6157989501953,22351500,887,154,45,143.866,35.979,509.162,175.7442
2020-10-23,215.02999877929688,216.27999877929688,213.16000366210935,216.22999572753903,212.93536376953125,18879600,1237,205,45,99.231,28.985,402.786,118.8936
2020-10-26,213.8500061035156,216.33999633789065,208.1000061035156,210.0800018310547,206.87908935546875,37111600,1592,338,89,76.865,31.058,521.076,95.1017
2020-10-27,211.58999633789065,214.6699981689453,210.3300018310547,213.25,210.00079345703125,36700300,6637,1060,344,199.83,69.788,1221.386,261.8217
2020-10-28,207.6699981689453,208.83999633789065,202.1000061035156,202.67999267578125,199.59181213378903,51195600,2743,490,115,138.024,71.202,863.769,144.5563
2020-10-29,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,201.6007537841797,31432600,2003,438,175,66.075,26.598,434.322,83.9685
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,199.385009765625,36953700,1825,351,61,64.793,27.142,424.067,77.6838
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,199.24717712402344,30842200,1388,259,49,98.016,29.097,442.89,114.896
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,203.28468322753903,27512000,705,198,55,81.993,25.186,327.835,111.4169
2020-11-04,214.02000427246097,218.32000732421875,212.4199981689453,216.38999938964844,213.09292602539065,42311800,1115,218,38,78.296,23.011,356.697,102.7654
2020-11-05,222.0399932861328,224.1199951171875,221.1499938964844,223.2899932861328,219.88775634765625,36080100,1401,202,59,81.968,17.812,433.222,116.9757
2020-11-06,222.2599945068359,224.36000061035156,218.02999877929688,223.72000122070312,220.31124877929688,25231900,697,127,39,53.613,13.663,292.727,70.4972
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,215.0624542236328,44395000,811,163,46,54.232,19.79,314.981,71.7113
2020-11-10,214.5,216.5,209.72000122070312,211.0099945068359,207.79489135742188,44045100,1707,260,55,65.212,23.329,417.46,84.0825
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,213.25048828125,29440800,2482,382,205,68.957,20.993,410.052,88.9981
2020-11-12,217.2100067138672,219.11000061035156,214.4600067138672,215.44000244140625,212.15740966796875,21593900,729,133,37,51.033,11.825,271.142,72.1232
2020-11-13,216.36000061035156,217.4199981689453,214.16000366210935,216.5099945068359,213.21109008789065,18621100,736,146,36,43.735,11.679,254.588,64.3996
2020-11-16,214.8699951171875,217.7400054931641,214.52000427246097,217.22999572753903,213.9201202392578,24953300,1628,242,61,47.424,14.553,283.014,56.0216
2020-11-17,216.1000061035156,217.67999267578125,214.0800018310547,214.4600067138672,211.1923370361328,24154100,1346,157,45,48.899,9.851,251.251,70.09
2020-11-18,213.6499938964844,215.1699981689453,210.92999267578125,211.0800018310547,208.40806579589844,28372800,1062,137,40,47.143,20.472,270.386,46.5234
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,209.7310485839844,24792700,1583,232,56,51.466,19.905,246.629,61.1324
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,207.72677612304688,22843100,1154,157,51,50.116,12.029,231.857,76.729
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210935,210.11000061035156,207.4503173828125,25683500,1186,165,50,51.58,17.553,288.873,77.1139
2020-11-24,209.58999633789065,214.25,208.86000061035156,213.86000061035156,211.15283203125,33979700,1285,154,55,63.471,14.407,342.117,92.0983
2020-11-25,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,211.16270446777344,21012900,1119,146,46,64.193,15.486,329.324,99.1982
2020-11-27,214.8500061035156,216.27000427246097,214.0399932861328,215.22999572753903,212.5054931640625,14512200,1712,214,60,43.322,7.391,224.282,63.976
2020-11-30,214.1000061035156,214.7599945068359,210.83999633789065,214.07000732421875,211.3601837158203,33064800,1381,160,43,60.978,19.645,302.38,82.9508
2020-12-01,214.5099945068359,217.32000732421875,213.3500061035156,216.2100067138672,213.47311401367188,30904500,1927,210,62,71.084,22.387,437.534,98.0458
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,212.6437225341797,23724500,1049,149,46,66.73,23.669,387.599,92.6992
2020-12-03,214.61000061035156,216.3800048828125,213.6499938964844,214.2400054931641,211.52804565429688,25120900,2018,392,187,67.789,22.986,380.224,93.003
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,211.6465301513672,24666000,2384,362,95,63.77,15.568,341.664,91.4295
2020-12-07,214.3699951171875,215.5399932861328,212.9900054931641,214.2899932861328,211.5773773193359,24620000,1727,171,62,68.06,16.113,367.824,92.8203
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.0099945068359,213.275634765625,23284100,4866,405,116,81.417,19.62,479.96,119.1623
2020-12-09,215.16000366210935,215.22999572753903,211.2100067138672,211.8000030517578,209.1189117431641,32440600,1030,137,40,64.089,25.029,348.885,77.4256
2020-12-10,211.77000427246097,213.0800018310547,210.36000061035156,210.52000427246097,207.85511779785156,26733300,1669,233,65,56.355,22.408,342.243,69.4254
2020-12-11,210.0500030517578,213.32000732421875,209.11000061035156,213.2599945068359,210.5604553222656,30979400,1322,150,64,60.177,18.877,352.951,79.0877
2020-12-14,213.1000061035156,216.2100067138672,212.8800048828125,214.1999969482422,211.48855590820312,28798400,1719,243,63,58.508,16.469,333.023,76.2464
2020-12-15,215.1699981689453,215.4199981689453,212.2400054931641,214.1300048828125,211.41941833496097,27000600,2943,324,167,59.692,18.719,360.584,80.9608
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,216.50424194335935,35023300,3273,321,114,120.412,29.111,652.478,168.0195
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,216.64247131347656,32515800,2319,391,89,74.311,24.246,402.452,93.2241
2020-12-18,218.58999633789065,219.69000244140625,216.02000427246097,218.58999633789065,215.82296752929688,63354900,5799,1026,353,80.123,34.66,497.211,87.1125
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789065,219.7723388671875,37181900,3336,396,128,103.836,25.017,564.147,154.7824
2020-12-22,222.69000244140625,225.6300048828125,221.8500061035156,223.94000244140625,221.10525512695312,22612200,1973,262,58,71.778,19.022,373.201,99.5093
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246097,218.22219848632812,18699600,911,114,30,50.762,12.061,266.18,77.5791
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,219.93028259277344,10550600,1264,134,31,41.024,14.472,181.499,49.8573
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246097,224.9600067138672,222.1123504638672,17933500,2010,191,40,50.13,17.330000000000002,344.544,68.6118
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.1499938964844,221.3125915527344,17403200,1072,113,30,42.313,11.299,253.387,58.6954
2020-12-30,225.22999572753903,225.6300048828125,221.47000122070312,221.67999267578125,218.8738555908203,20272300,1320,168,40,47.926,14.323,241.749,65.6511
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,219.6044921875,20942100,9134,1824,231,48.805,16.711,303.48,71.9348
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,214.9343719482422,37130100,1389,311,60,50.538,14.831,276.632,70.2972
2021-01-05,217.2599945068359,218.52000427246097,215.6999969482422,217.8999938964844,215.14170837402344,23823000,1154,213,29,42.36,6.074,266.568,70.0105
2021-01-06,212.1699981689453,216.4900054931641,211.94000244140625,212.25,209.563232421875,35930700,1607,250,68,65.31,22.565,394.123,91.8773
2021-01-07,214.0399932861328,219.33999633789065,213.7100067138672,218.2899932861328,215.5267639160156,27694500,1999,346,57,64.092,15.218,311.7,88.9721
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,216.8399200439453,22956200,1198,305,33,50.453,12.308,276.239,74.2052
2021-01-11,218.47000122070312,218.91000366210935,216.72999572753903,217.4900054931641,214.7369079589844,23031300,1434,221,30,47.894,12.507,257.6,71.843
2021-01-12,216.5,217.1000061035156,213.32000732421875,214.92999267578125,212.2093048095703,23249300,1569,289,42,61.426,17.486,323.091,78.8165
2021-01-13,214.02000427246097,216.7599945068359,213.92999267578125,216.33999633789065,213.6014404296875,20087100,1291,242,34,53.031,15.517,258.451,69.5461
2021-01-14,215.91000366210935,217.4600067138672,212.7400054931641,213.02000427246097,210.3234710693359,29480800,1569,314,43,56.943,18.775,321.285,72.2641
2021-01-15,213.52000427246097,214.5099945068359,212.02999877929688,212.6499938964844,209.95814514160156,31746500,2021,375,55,42.668,17.316,280.021,51.2415
2021-01-19,213.75,216.97999572753903,212.6300048828125,216.44000244140625,213.70018005371097,30480900,2165,426,68,70.27,19.957,443.775,90.114
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789065,221.5001678466797,37777300,2947,373,62,88.036,17.857,501.109,130.5705
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,222.12220764160156,30709400,2611,383,54,68.878,16.305,406.812,103.9419
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,223.0897979736328,30172700,4253,732,124,105.471,22.045,582.491,139.4944
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,226.62448120117188,33152100,3945,669,104,80.336,26.374,570.29,110.0469
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,229.3890380859375,49169600,12842,1737,382,271.392,85.027,1495.586,345.4912
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.8999938964844,229.9518280029297,69870600,21764,3065,446,166.025,69.378,1026.61,196.8983
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789065,238.92999267578125,235.90548706054688,49111200,4440,666,82,94.312,40.983,523.7,102.2606
2021-01-29,235.9900054931641,238.02000427246097,231.3500061035156,231.9600067138672,229.0237274169922,42503100,7801,1262,186,69.532,28.18,384.279,82.0131
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.6499938964844,236.6163787841797,33314200,2119,324,55,85.32,22.37,459.307,129.0014
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.5099945068359,236.4781494140625,25916300,5685,1241,171,97.496,22.567,449.93,142.1114
2021-02-03,239.57000732421875,245.08999633789065,239.2599945068359,243.0,239.92398071289065,27158100,4314,779,131,85.047,28.905,538.054,116.3216
2021-02-04,242.66000366210935,243.2400054931641,240.3699951171875,242.0099945068359,238.94650268554688,25296100,1858,391,52,58.681,18.73,373.587,87.6557
2021-02-05,242.22999572753903,243.27999877929688,240.4199981689453,242.1999969482422,239.1341094970703,18054800,1436,226,27,48.733,11.243,268.026,69.0573
2021-02-08,243.1499938964844,243.67999267578125,240.80999755859375,242.47000122070312,239.40069580078125,22211900,2349,459,61,58.102,12.408,315.491,83.1515
2021-02-09,241.8699951171875,244.7599945068359,241.3800048828125,243.77000427246097,240.68421936035156,23565000,1995,280,19,54.321,12.525,309.159,86.4338
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,239.74624633789065,22186700,2328,404,58,56.728,18.686,420.582,73.7527
2021-02-11,244.77999877929688,245.1499938964844,242.1499938964844,244.4900054931641,241.3951416015625,15751100,2818,471,74,87.751,25.806,492.443,122.984
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753903,244.9900054931641,241.88877868652344,16561100,1060,248,27,47.742,16.674,323.581,67.62650000000001
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,240.6151123046875,26728500,1772,306,47,52.894,10.958,386.145,86.158
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,241.66409301757812,21653500,2394,544,64,48.08,16.394,325.533,58.5217
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,241.2583465576172,16925600,2352,380,52,38.332,15.016,270.647,47.077
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,238.4676513671875,25262600,2794,432,70,48.947,16.82,322.235,59.3807
2021-02-22,237.4199981689453,237.92999267578125,232.3999938964844,234.5099945068359,232.07470703125,36446900,1279,205,42,46.552,20.994,365.448,55.2901
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753903,233.27000427246097,230.8476104736328,30228700,7105,1263,89,50.123,24.501,475.379,63.7397
2021-02-24,230.0099945068359,235.1999969482422,229.0,234.5500030517578,232.11431884765625,26339700,2046,298,49,57.999,17.453,305.548,76.2203
2021-02-25,232.0800018310547,234.58999633789065,227.8800048828125,228.9900054931641,226.612060546875,39542200,1566,222,49,48.53,17.125,342.344,61.0986
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,229.96685791015625,37819200,1283,201,33,62.526,17.55,364.921,83.2251
2021-03-01,235.8999938964844,237.47000122070312,233.1499938964844,236.94000244140625,234.47947692871097,25324000,1169,227,36,50.271,12.983,286.733,74.0434
2021-03-02,237.0099945068359,237.3000030517578,233.4499969482422,233.8699951171875,231.44137573242188,22812500,1561,272,38,48.861,12.792,284.345,78.6376
2021-03-03,232.16000366210935,233.5800018310547,227.2599945068359,227.55999755859375,225.19688415527344,34029500,1909,428,73,58.416,27.873,388.715,59.0974
2021-03-04,226.7400054931641,232.4900054931641,224.2599945068359,226.72999572753903,224.37550354003903,44727800,1584,322,44,60.661,26.002,399.339,61.297
2021-03-05,229.52000427246097,233.27000427246097,226.4600067138672,231.6000061035156,229.19496154785156,41872800,1615,354,59,82.02,36.982,433.0,96.5064
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,225.02865600585935,35267400,2093,422,71,64.414,25.61,394.981,77.2671
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,231.352294921875,33080500,1598,246,49,65.917,20.542,362.542,91.712
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,230.0064392089844,29746800,921,181,34,54.301,17.307,307.386,80.0385
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,234.6675262451172,29907600,4534,494,94,60.752,17.216,345.032,94.3841
2021-03-12,234.0099945068359,235.82000732421875,233.22999572753903,235.75,233.3018341064453,22653700,1499,251,36,54.244,19.105,303.65,79.0807
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,232.3716278076172,26034900,1339,265,41,58.227,17.057,361.714,77.3758
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,235.2415008544922,28092200,2297,286,39,68.475,16.503,408.024,116.8365
2021-03-17,236.1499938964844,238.5500030517578,233.22999572753903,237.0399932861328,234.5784454345703,29562100,1132,210,31,65.094,18.052,327.846,102.7785
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,228.32408142089844,34833000,2238,288,53,45.039,17.566,289.395,64.3575
2021-03-19,231.02000427246097,232.47000122070312,229.3500061035156,230.3500061035156,227.9579315185547,46430700,1052,173,28,48.21,13.702,273.092,78.7262
2021-03-22,230.27000427246097,236.8999938964844,230.13999938964844,235.9900054931641,233.5393524169922,30127000,4019,724,302,72.168,38.737,437.096,78.6605
2021-03-23,237.4900054931641,241.0500030517578,237.07000732421875,237.5800018310547,235.1128387451172,31638400,3695,598,86,94.36,62.189,603.452,79.2676
2021-03-24,237.8500061035156,238.0,235.32000732421875,235.4600067138672,233.01486206054688,25620100,1044,245,44,56.457,21.728,325.811,76.9977
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789065,229.92726135253903,34061900,1529,246,58,67.842,27.091,351.066,92.8016
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753903,234.02427673339844,25479900,1322,227,40,57.615,20.573,302.82,82.5607
2021-03-29,236.58999633789065,236.8000030517578,231.8800048828125,235.2400054931641,232.79714965820312,25227500,909,141,29,51.32,11.985,270.696,86.0887
2021-03-30,233.52999877929688,233.8500061035156,231.1000061035156,231.8500061035156,229.4423828125,24792000,1445,237,48,46.892,14.205,273.9,87.9697
2021-03-31,232.91000366210935,239.1000061035156,232.38999938964844,235.77000427246097,233.32164001464844,43623500,4196,693,159,154.225,38.398,762.379,229.7076
2021-04-01,238.47000122070312,242.83999633789065,238.0500030517578,242.3500061035156,239.83331298828125,30338000,3626,647,99,108.001,21.007,603.991,175.5366
2021-04-05,242.7599945068359,249.9600067138672,242.6999969482422,249.07000732421875,246.48353576660156,36910600,3670,594,104,119.825,24.566,676.608,187.8453
2021-04-06,247.61000061035156,249.3999938964844,246.8800048828125,247.86000061035156,245.2860870361328,22931900,1752,335,38,59.571,15.214,359.222,105.0043
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.8999938964844,247.30490112304688,22719800,1887,290,46,79.491,18.955,474.558,131.6733
2021-04-08,252.77000427246097,254.13999938964844,252.0,253.25,250.6201171875,23625200,1551,221,28,78.884,21.931,459.186,118.1803
2021-04-09,252.8699951171875,255.9900054931641,252.44000244140625,255.8500061035156,253.193115234375,24326800,1463,399,42,75.053,26.285,455.672,102.0782
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210935,253.2524871826172,27148700,12241,1894,358,145.467,36.537,916.995,232.2619
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,255.80569458007812,23837500,3835,592,88,88.797,26.5,549.708,127.3806
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210935,255.58999633789065,252.9358062744141,23070900,1443,268,30,73.035,18.685,394.285,119.6644
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,256.8052062988281,25627500,1279,239,30,67.263,16.576,351.161,113.1295
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,258.0323486328125,24878600,937,224,24,49.67,12.476,274.851,78.7727
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,256.0530700683594,23209300,1677,287,44,65.497,16.22,355.278,104.0956
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,255.57810974121097,19722900,2491,363,105,66.241,30.563,400.193,87.2501
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,257.8739929199219,24030400,1320,273,34,67.22,22.674,374.107,99.7971
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,254.4994201660156,25606200,1261,193,27,63.991,19.589,373.417,109.9745
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,258.43804931640625,21462600,1917,297,49,80.582,11.943,359.474,141.5339
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,258.8338928222656,19763300,5440,987,96,96.646,24.033,570.315,149.981
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,259.2495422363281,31014200,7974,1170,212,194.817,64.536,1276.656,285.2416
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,251.91651916503903,46903100,5533,799,103,151.053,56.444,911.51,216.3204
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.5099945068359,249.8877868652344,40589000,6341,1429,217,106.5,40.756,601.749,142.399
2021-04-30,249.7400054931641,253.0800018310547,249.6000061035156,252.17999267578125,249.5612335205078,30945100,3834,613,104,65.415,18.909,347.673,96.2339
2021-05-03,253.3999938964844,254.3500061035156,251.1199951171875,251.86000061035156,249.24456787109375,19626600,5055,598,141,90.148,37.43,521.422,113.4422
2021-05-04,250.97000122070312,251.2100067138672,245.7599945068359,247.7899932861328,245.21682739257812,32756100,1411,354,42,78.126,36.382,480.493,93.8629
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,243.9105224609375,21901300,1743,407,96,80.778,37.777,384.441,100.1316
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753903,247.1366729736328,26491100,1812,353,51,60.021,22.706,338.26800000000003,81.0199
2021-05-07,252.1499938964844,254.3000030517578,251.1699981689453,252.4600067138672,249.8383331298828,27032900,1234,258,21,60.821,16.991,307.195,86.9131
2021-05-10,250.8699951171875,251.72999572753903,247.1199951171875,247.17999267578125,244.61314392089844,29299900,2198,313,59,59.702,20.643,288.656,78.2782
2021-05-11,244.5500030517578,246.6000061035156,242.57000732421875,246.22999572753903,243.67300415039065,33641600,1043,146,25,52.826,19.653,291.522,67.4348
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,236.5181121826172,36684400,2765,265,39,60.08,23.198,359.723,83.8878
2021-05-13,241.8000030517578,245.6000061035156,241.4199981689453,243.02999877929688,240.5062561035156,29624300,902,226,32,66.505,23.282,348.216,86.8538
2021-05-14,245.5800018310547,249.17999267578125,245.4900054931641,248.1499938964844,245.5730743408203,23901100,1124,137,19,51.695,15.111,273.195,71.8954
2021-05-17,246.5500030517578,246.58999633789065,243.52000427246097,245.17999267578125,242.63392639160156,24970200,2602,502,111,52.475,19.53,336.996,75.2569
2021-05-18,246.27000427246097,246.41000366210935,242.8999938964844,243.0800018310547,240.55572509765625,20168000,1856,318,46,52.451,17.034,297.519,72.0788
2021-05-19,239.30999755859375,243.22999572753903,238.6000061035156,243.1199951171875,241.15087890625,25739800,966,191,31,61.213,17.423,296.373,95.606
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753903,244.483642578125,21800700,1670,241,29,61.692,14.756,296.56,90.0705
2021-05-21,247.57000732421875,248.3300018310547,244.7400054931641,245.1699981689453,243.1842803955078,21863100,729,151,13,38.567,12.706,224.726,53.1509
2021-05-24,247.7899932861328,251.16000366210935,247.5099945068359,250.77999877929688,248.7488250732422,21411500,2139,426,68,61.286,12.274,316.448,97.7162
2021-05-25,251.77000427246097,252.75,250.82000732421875,251.72000122070312,249.68121337890625,17704300,1510,269,21,41.362,10.321,262.314,61.7253
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.4900054931641,249.45309448242188,17771600,496,140,15,46.979,13.509,234.51,63.9689
2021-05-27,251.1699981689453,251.47999572753903,249.25,249.30999755859375,247.2907257080078,24426200,893,202,36,41.138,14.741,236.123,55.0327
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,247.65773010253903,18270200,1274,259,31,36.948,17.578,215.471,39.6404
2021-06-01,251.22999572753903,251.2899932861328,246.9600067138672,247.3999938964844,245.3961944580078,23213300,981,175,46,40.957,14.427,252.617,56.8535
2021-06-02,248.1300048828125,249.27000427246097,245.83999633789065,247.3000030517578,245.29702758789065,19406700,2831,569,84,53.23,13.136,302.637,79.0969
2021-06-03,245.22000122070312,246.33999633789065,243.0,245.7100067138672,243.7198944091797,25307700,968,261,34,58.396,18.256,305.353,80.2008
2021-06-04,247.7599945068359,251.6499938964844,247.5099945068359,250.7899932861328,248.7587432861328,25281100,1631,285,52,63.681,15.749,330.578,101.1906
2021-06-07,249.97999572753903,254.08999633789065,249.80999755859375,253.80999755859375,251.7542724609375,23079200,2558,447,51,65.8,17.035,330.162,102.1743
2021-06-08,255.16000366210935,256.010009765625,252.5099945068359,252.57000732421875,250.52435302734375,22455000,1015,184,29,52.39,18.684,292.928,73.1162
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789065,251.53607177734375,17937600,786,147,21,42.958,15.144,242.902,61.1522
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,255.156494140625,24563600,2429,323,52,66.821,18.194,394.986,98.7563
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,255.80128479003903,18999700,1335,198,34,53.363,19.142,317.498,68.928
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,257.7850341796875,19150500,1896,310,35,58.542,14.648,315.815,97.0719
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,256.2674255371094,18038900,1126,176,28,42.181,15.791,233.028,52.9014
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,255.29537963867188,27220000,2678,261,85,42.938,16.098,260.967,58.054
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,258.7868347167969,27565500,1536,255,23,60.549,18.662,328.786,85.3043
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,257.3287658691406,37202200,2415,464,57,41.517,18.156,245.331,52.4719
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,260.5028381347656,26696100,1557,251,49,56.5,15.839,344.669,81.01989999999999
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,263.3595275878906,24694100,3710,455,78,91.138,19.079,482.788,133.1549
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,263.1214599609375,19518700,2151,410,67,72.451,20.424,456.127,118.3255
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,264.52996826171875,21446900,3240,477,80,72.097,31.268,523.633,87.7704
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,262.8735046386719,25611100,1318,225,26,52.931,25.23,302.837,68.6267
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,266.5434875488281,19590000,3171,427,47,72.285,23.269,427.454,111.7783
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,269.20184326171875,19937800,1792,371,61,76.753,21.439,471.809,102.5267
